id,title,company,location,country,category,contract_type,contract_time,salary_min,salary_max,date_posted,description,role_category,search_query,url
de_5505336826,Praktikum Data Science / Data Analytics & BI (w/m/d),KPMG,"Mitte, Ulm",Germany,Unknown,contract,,,,2025-11-20,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Ulm Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data verwa…",Data_Analytics,Predictive Analytics Machine Learning,https://www.adzuna.de/details/5505336826?utm_medium=api&utm_source=c5693b3d
de_5505336820,Praktikum Data Science / Data Analytics & BI (w/m/d),KPMG,"Neuostheim, Mannheim",Germany,Unknown,contract,,,,2025-11-20,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Mannheim Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data …",Data_Analytics,Predictive Analytics Machine Learning,https://www.adzuna.de/details/5505336820?utm_medium=api&utm_source=c5693b3d
de_5505336837,Praktikum Data Science / Data Analytics & BI (w/m/d),KPMG,"Mitte, Stuttgart",Germany,Unknown,contract,,,,2025-11-20,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Stuttgart Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data…",Data_Analytics,Predictive Analytics Machine Learning,https://www.adzuna.de/details/5505336837?utm_medium=api&utm_source=c5693b3d
de_5505338174,Praktikum Data Science / Data Analytics & BI (w/m/d),KPMG,Deutschland,Germany,Unknown,contract,,,,2025-11-20,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data verwandel…",Data_Analytics,Predictive Analytics Machine Learning,https://www.adzuna.de/details/5505338174?utm_medium=api&utm_source=c5693b3d
de_5505336831,Praktikum Data Science / Data Analytics & BI (w/m/d),KPMG,"Hagsfeld, Karlsruhe",Germany,Unknown,contract,,,,2025-11-20,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Karlsruhe Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data…",Data_Analytics,Predictive Analytics Machine Learning,https://www.adzuna.de/details/5505336831?utm_medium=api&utm_source=c5693b3d
de_5680532028,Sr Product Manager,Dataiku,Deutschland,Germany,IT-Stellen,,,,,2026-03-27,"Dataiku is the Platform for AI Success, the enterprise orchestration layer for building, deploying, and governing AI. In a single environment, teams design and operate analytics, machine learning, and AI agents with the transparency, collaboration, and control enterprises require. Sitting above data platforms, cloud infrastructure, and AI services, Dataiku connects the full enterprise AI stack — empowering organizations to run AI across multi-vendor environments with centralized governance. The…",Data_Analytics,Predictive Analytics Machine Learning,https://www.adzuna.de/details/5680532028?utm_medium=api&utm_source=c5693b3d
de_5626643980,Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d),KPMG,"Brünninghausen, Dortmund",Germany,Unknown,permanent,full_time,,,2026-02-12,"Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d) Job-ID: 587 Standorte: Dortmund Karrierelevel: Absolvent:innen Anstellungsart: Festanstellung in Vollzeit Als Mathematiker/Mathematikerin oderPhysiker/Physikerin erwartet Dich bei KPMG eine Vielzahl an spannenden Projekten. Vom Start-Up über Familienunternehmen bis hin zu großen Finanzdienstleistungen, in der Beratung von Unternehmen unterschiedlichster Größen und Branchen kannst Du Deine analytischen Fähigke…",Data_Analytics,Predictive Analytics Machine Learning,https://www.adzuna.de/details/5626643980?utm_medium=api&utm_source=c5693b3d
de_5681689977,Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d),KPMG,"Friedrichstadt, Dresden",Germany,Unknown,permanent,full_time,,,2026-03-28,"Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d) Job-ID: 587 Standorte: Dresden Karrierelevel: Absolvent:innen Anstellungsart: Festanstellung in Vollzeit Als Mathematiker/Mathematikerin oderPhysiker/Physikerin erwartet Dich bei KPMG eine Vielzahl an spannenden Projekten. Vom Start-Up über Familienunternehmen bis hin zu großen Finanzdienstleistungen, in der Beratung von Unternehmen unterschiedlichster Größen und Branchen kannst Du Deine analytischen Fähigkei…",Data_Analytics,Predictive Analytics Machine Learning,https://www.adzuna.de/details/5681689977?utm_medium=api&utm_source=c5693b3d
de_5647696843,Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d),KPMG,"Moabit, Berlin",Germany,Unknown,permanent,full_time,,,2026-02-27,"Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d) Job-ID: 587 Standorte: Berlin Karrierelevel: Absolvent:innen Anstellungsart: Festanstellung in Vollzeit Als Mathematiker/Mathematikerin oderPhysiker/Physikerin erwartet Dich bei KPMG eine Vielzahl an spannenden Projekten. Vom Start-Up über Familienunternehmen bis hin zu großen Finanzdienstleistungen, in der Beratung von Unternehmen unterschiedlichster Größen und Branchen kannst Du Deine analytischen Fähigkeit…",Data_Analytics,Predictive Analytics Machine Learning,https://www.adzuna.de/details/5647696843?utm_medium=api&utm_source=c5693b3d
de_5647696839,Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d),KPMG,"Neuostheim, Mannheim",Germany,Unknown,permanent,full_time,,,2026-02-27,"Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d) Job-ID: 587 Standorte: Mannheim Karrierelevel: Absolvent:innen Anstellungsart: Festanstellung in Vollzeit Als Mathematiker/Mathematikerin oderPhysiker/Physikerin erwartet Dich bei KPMG eine Vielzahl an spannenden Projekten. Vom Start-Up über Familienunternehmen bis hin zu großen Finanzdienstleistungen, in der Beratung von Unternehmen unterschiedlichster Größen und Branchen kannst Du Deine analytischen Fähigke…",Data_Analytics,Predictive Analytics Machine Learning,https://www.adzuna.de/details/5647696839?utm_medium=api&utm_source=c5693b3d
de_5647696840,Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d),KPMG,"Bult, Hannover",Germany,Unknown,permanent,full_time,,,2026-02-27,"Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d) Job-ID: 587 Standorte: Hannover Karrierelevel: Absolvent:innen Anstellungsart: Festanstellung in Vollzeit Als Mathematiker/Mathematikerin oderPhysiker/Physikerin erwartet Dich bei KPMG eine Vielzahl an spannenden Projekten. Vom Start-Up über Familienunternehmen bis hin zu großen Finanzdienstleistungen, in der Beratung von Unternehmen unterschiedlichster Größen und Branchen kannst Du Deine analytischen Fähigke…",Data_Analytics,Predictive Analytics Machine Learning,https://www.adzuna.de/details/5647696840?utm_medium=api&utm_source=c5693b3d
de_5647696841,Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d),KPMG,"Handelshäfen, Bremen",Germany,Unknown,permanent,full_time,,,2026-02-27,"Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d) Job-ID: 587 Standorte: Bremen Karrierelevel: Absolvent:innen Anstellungsart: Festanstellung in Vollzeit Als Mathematiker/Mathematikerin oderPhysiker/Physikerin erwartet Dich bei KPMG eine Vielzahl an spannenden Projekten. Vom Start-Up über Familienunternehmen bis hin zu großen Finanzdienstleistungen, in der Beratung von Unternehmen unterschiedlichster Größen und Branchen kannst Du Deine analytischen Fähigkeit…",Data_Analytics,Predictive Analytics Machine Learning,https://www.adzuna.de/details/5647696841?utm_medium=api&utm_source=c5693b3d
de_5517828787,Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d),KPMG,"Mitte, Ulm",Germany,Unknown,permanent,full_time,,,2025-11-28,"Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d) Job-ID: 587 Standorte: Ulm Karrierelevel: Absolvent:innen Anstellungsart: Festanstellung in Vollzeit Als Mathematiker/Mathematikerin oderPhysiker/Physikerin erwartet Dich bei KPMG eine Vielzahl an spannenden Projekten. Vom Start-Up über Familienunternehmen bis hin zu großen Finanzdienstleistungen, in der Beratung von Unternehmen unterschiedlichster Größen und Branchen kannst Du Deine analytischen Fähigkeiten …",Data_Analytics,Predictive Analytics Machine Learning,https://www.adzuna.de/details/5517828787?utm_medium=api&utm_source=c5693b3d
de_5576689340,Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d),KPMG,"Neustadt, Hamburg",Germany,Unknown,permanent,full_time,,,2026-01-09,"Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d) Job-ID: 587 Standorte: Hamburg Karrierelevel: Absolvent:innen Anstellungsart: Festanstellung in Vollzeit Als Mathematiker/Mathematikerin oderPhysiker/Physikerin erwartet Dich bei KPMG eine Vielzahl an spannenden Projekten. Vom Start-Up über Familienunternehmen bis hin zu großen Finanzdienstleistungen, in der Beratung von Unternehmen unterschiedlichster Größen und Branchen kannst Du Deine analytischen Fähigkei…",Data_Analytics,Predictive Analytics Machine Learning,https://www.adzuna.de/details/5576689340?utm_medium=api&utm_source=c5693b3d
de_5576689420,Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d),KPMG,"Mitte, Stuttgart",Germany,Unknown,permanent,full_time,,,2026-01-09,"Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d) Job-ID: 587 Standorte: Stuttgart Karrierelevel: Absolvent:innen Anstellungsart: Festanstellung in Vollzeit Als Mathematiker/Mathematikerin oderPhysiker/Physikerin erwartet Dich bei KPMG eine Vielzahl an spannenden Projekten. Vom Start-Up über Familienunternehmen bis hin zu großen Finanzdienstleistungen, in der Beratung von Unternehmen unterschiedlichster Größen und Branchen kannst Du Deine analytischen Fähigk…",Data_Analytics,Predictive Analytics Machine Learning,https://www.adzuna.de/details/5576689420?utm_medium=api&utm_source=c5693b3d
de_5626643964,Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d),KPMG,"Bredeney, Essen",Germany,Unknown,permanent,full_time,,,2026-02-12,"Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d) Job-ID: 587 Standorte: Essen Karrierelevel: Absolvent:innen Anstellungsart: Festanstellung in Vollzeit Als Mathematiker/Mathematikerin oderPhysiker/Physikerin erwartet Dich bei KPMG eine Vielzahl an spannenden Projekten. Vom Start-Up über Familienunternehmen bis hin zu großen Finanzdienstleistungen, in der Beratung von Unternehmen unterschiedlichster Größen und Branchen kannst Du Deine analytischen Fähigkeite…",Data_Analytics,Predictive Analytics Machine Learning,https://www.adzuna.de/details/5626643964?utm_medium=api&utm_source=c5693b3d
de_5576689403,Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d),KPMG,"Au-Haidhausen, München",Germany,Unknown,permanent,full_time,,,2026-01-09,"Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d) Job-ID: 587 Standorte: München Karrierelevel: Absolvent:innen Anstellungsart: Festanstellung in Vollzeit Als Mathematiker/Mathematikerin oderPhysiker/Physikerin erwartet Dich bei KPMG eine Vielzahl an spannenden Projekten. Vom Start-Up über Familienunternehmen bis hin zu großen Finanzdienstleistungen, in der Beratung von Unternehmen unterschiedlichster Größen und Branchen kannst Du Deine analytischen Fähigkei…",Data_Analytics,Predictive Analytics Machine Learning,https://www.adzuna.de/details/5576689403?utm_medium=api&utm_source=c5693b3d
de_5517828734,Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d),KPMG,"Baumheide, Bielefeld",Germany,Unknown,permanent,full_time,,,2025-11-28,"Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d) Job-ID: 587 Standorte: Bielefeld Karrierelevel: Absolvent:innen Anstellungsart: Festanstellung in Vollzeit Als Mathematiker/Mathematikerin oderPhysiker/Physikerin erwartet Dich bei KPMG eine Vielzahl an spannenden Projekten. Vom Start-Up über Familienunternehmen bis hin zu großen Finanzdienstleistungen, in der Beratung von Unternehmen unterschiedlichster Größen und Branchen kannst Du Deine analytischen Fähigk…",Data_Analytics,Predictive Analytics Machine Learning,https://www.adzuna.de/details/5517828734?utm_medium=api&utm_source=c5693b3d
de_5576689372,Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d),KPMG,"Löbstedt, Jena",Germany,Unknown,permanent,full_time,,,2026-01-09,"Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d) Job-ID: 587 Standorte: Jena Karrierelevel: Absolvent:innen Anstellungsart: Festanstellung in Vollzeit Als Mathematiker/Mathematikerin oderPhysiker/Physikerin erwartet Dich bei KPMG eine Vielzahl an spannenden Projekten. Vom Start-Up über Familienunternehmen bis hin zu großen Finanzdienstleistungen, in der Beratung von Unternehmen unterschiedlichster Größen und Branchen kannst Du Deine analytischen Fähigkeiten…",Data_Analytics,Predictive Analytics Machine Learning,https://www.adzuna.de/details/5576689372?utm_medium=api&utm_source=c5693b3d
de_5626643968,Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d),KPMG,"Steinweg, Regensburg",Germany,Unknown,permanent,full_time,,,2026-02-12,"Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d) Job-ID: 587 Standorte: Regensburg Karrierelevel: Absolvent:innen Anstellungsart: Festanstellung in Vollzeit Als Mathematiker/Mathematikerin oderPhysiker/Physikerin erwartet Dich bei KPMG eine Vielzahl an spannenden Projekten. Vom Start-Up über Familienunternehmen bis hin zu großen Finanzdienstleistungen, in der Beratung von Unternehmen unterschiedlichster Größen und Branchen kannst Du Deine analytischen Fähig…",Data_Analytics,Predictive Analytics Machine Learning,https://www.adzuna.de/details/5626643968?utm_medium=api&utm_source=c5693b3d
de_5626643953,Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d),KPMG,"Gleißbühl, Nürnberg",Germany,Unknown,permanent,full_time,,,2026-02-12,"Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d) Job-ID: 587 Standorte: Nürnberg Karrierelevel: Absolvent:innen Anstellungsart: Festanstellung in Vollzeit Als Mathematiker/Mathematikerin oderPhysiker/Physikerin erwartet Dich bei KPMG eine Vielzahl an spannenden Projekten. Vom Start-Up über Familienunternehmen bis hin zu großen Finanzdienstleistungen, in der Beratung von Unternehmen unterschiedlichster Größen und Branchen kannst Du Deine analytischen Fähigke…",Data_Analytics,Predictive Analytics Machine Learning,https://www.adzuna.de/details/5626643953?utm_medium=api&utm_source=c5693b3d
de_5626643976,Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d),KPMG,"Kriegshaber, Augsburg",Germany,Unknown,permanent,full_time,,,2026-02-12,"Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d) Job-ID: 587 Standorte: Augsburg Karrierelevel: Absolvent:innen Anstellungsart: Festanstellung in Vollzeit Als Mathematiker/Mathematikerin oderPhysiker/Physikerin erwartet Dich bei KPMG eine Vielzahl an spannenden Projekten. Vom Start-Up über Familienunternehmen bis hin zu großen Finanzdienstleistungen, in der Beratung von Unternehmen unterschiedlichster Größen und Branchen kannst Du Deine analytischen Fähigke…",Data_Analytics,Predictive Analytics Machine Learning,https://www.adzuna.de/details/5626643976?utm_medium=api&utm_source=c5693b3d
de_5647696838,Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d),KPMG,"Golzheim, Düsseldorf",Germany,Unknown,permanent,full_time,,,2026-02-27,"Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d) Job-ID: 587 Standorte: Düsseldorf Karrierelevel: Absolvent:innen Anstellungsart: Festanstellung in Vollzeit Als Mathematiker/Mathematikerin oderPhysiker/Physikerin erwartet Dich bei KPMG eine Vielzahl an spannenden Projekten. Vom Start-Up über Familienunternehmen bis hin zu großen Finanzdienstleistungen, in der Beratung von Unternehmen unterschiedlichster Größen und Branchen kannst Du Deine analytischen Fähig…",Data_Analytics,Predictive Analytics Machine Learning,https://www.adzuna.de/details/5647696838?utm_medium=api&utm_source=c5693b3d
de_5626643945,Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d),KPMG,"Deutz, Köln",Germany,Unknown,permanent,full_time,,,2026-02-12,"Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d) Job-ID: 587 Standorte: Köln Karrierelevel: Absolvent:innen Anstellungsart: Festanstellung in Vollzeit Als Mathematiker/Mathematikerin oderPhysiker/Physikerin erwartet Dich bei KPMG eine Vielzahl an spannenden Projekten. Vom Start-Up über Familienunternehmen bis hin zu großen Finanzdienstleistungen, in der Beratung von Unternehmen unterschiedlichster Größen und Branchen kannst Du Deine analytischen Fähigkeiten…",Data_Analytics,Predictive Analytics Machine Learning,https://www.adzuna.de/details/5626643945?utm_medium=api&utm_source=c5693b3d
de_5576689391,Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d),KPMG,"Günterstal, Freiburg im Breisgau",Germany,Unknown,permanent,full_time,,,2026-01-09,"Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d) Job-ID: 587 Standorte: Freiburg Karrierelevel: Absolvent:innen Anstellungsart: Festanstellung in Vollzeit Als Mathematiker/Mathematikerin oderPhysiker/Physikerin erwartet Dich bei KPMG eine Vielzahl an spannenden Projekten. Vom Start-Up über Familienunternehmen bis hin zu großen Finanzdienstleistungen, in der Beratung von Unternehmen unterschiedlichster Größen und Branchen kannst Du Deine analytischen Fähigke…",Data_Analytics,Predictive Analytics Machine Learning,https://www.adzuna.de/details/5576689391?utm_medium=api&utm_source=c5693b3d
de_5578476221,Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d),KPMG,Deutschland,Germany,Unknown,permanent,full_time,,,2026-01-10,"Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d) Job-ID: 587 Standorte: Karrierelevel: Absolvent:innen Anstellungsart: Festanstellung in Vollzeit Als Mathematiker/Mathematikerin oderPhysiker/Physikerin erwartet Dich bei KPMG eine Vielzahl an spannenden Projekten. Vom Start-Up über Familienunternehmen bis hin zu großen Finanzdienstleistungen, in der Beratung von Unternehmen unterschiedlichster Größen und Branchen kannst Du Deine analytischen Fähigkeiten voll…",Data_Analytics,Predictive Analytics Machine Learning,https://www.adzuna.de/details/5578476221?utm_medium=api&utm_source=c5693b3d
de_5539824923,Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d),KPMG,"Ravensberg, Kiel",Germany,Unknown,permanent,full_time,,,2025-12-12,"Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d) Job-ID: 587 Standorte: Kiel Karrierelevel: Absolvent:innen Anstellungsart: Festanstellung in Vollzeit Als Mathematiker/Mathematikerin oderPhysiker/Physikerin erwartet Dich bei KPMG eine Vielzahl an spannenden Projekten. Vom Start-Up über Familienunternehmen bis hin zu großen Finanzdienstleistungen, in der Beratung von Unternehmen unterschiedlichster Größen und Branchen kannst Du Deine analytischen Fähigkeiten…",Data_Analytics,Predictive Analytics Machine Learning,https://www.adzuna.de/details/5539824923?utm_medium=api&utm_source=c5693b3d
de_5576689426,Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d),KPMG,"Zentrum, Leipzig",Germany,Unknown,permanent,full_time,,,2026-01-09,"Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d) Job-ID: 587 Standorte: Leipzig Karrierelevel: Absolvent:innen Anstellungsart: Festanstellung in Vollzeit Als Mathematiker/Mathematikerin oderPhysiker/Physikerin erwartet Dich bei KPMG eine Vielzahl an spannenden Projekten. Vom Start-Up über Familienunternehmen bis hin zu großen Finanzdienstleistungen, in der Beratung von Unternehmen unterschiedlichster Größen und Branchen kannst Du Deine analytischen Fähigkei…",Data_Analytics,Predictive Analytics Machine Learning,https://www.adzuna.de/details/5576689426?utm_medium=api&utm_source=c5693b3d
de_5647696837,Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d),KPMG,"Flughafen, Frankfurt am Main",Germany,Unknown,permanent,full_time,,,2026-02-27,"Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d) Job-ID: 587 Standorte: Frankfurt Karrierelevel: Absolvent:innen Anstellungsart: Festanstellung in Vollzeit Als Mathematiker/Mathematikerin oderPhysiker/Physikerin erwartet Dich bei KPMG eine Vielzahl an spannenden Projekten. Vom Start-Up über Familienunternehmen bis hin zu großen Finanzdienstleistungen, in der Beratung von Unternehmen unterschiedlichster Größen und Branchen kannst Du Deine analytischen Fähigk…",Data_Analytics,Predictive Analytics Machine Learning,https://www.adzuna.de/details/5647696837?utm_medium=api&utm_source=c5693b3d
de_5664148405,Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d),KPMG,"Malstatt, Saarbrücken",Germany,Unknown,permanent,full_time,,,2026-03-13,"Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d) Job-ID: 587 Standorte: Saarbrücken Karrierelevel: Absolvent:innen Anstellungsart: Festanstellung in Vollzeit Als Mathematiker/Mathematikerin oderPhysiker/Physikerin erwartet Dich bei KPMG eine Vielzahl an spannenden Projekten. Vom Start-Up über Familienunternehmen bis hin zu großen Finanzdienstleistungen, in der Beratung von Unternehmen unterschiedlichster Größen und Branchen kannst Du Deine analytischen Fähi…",Data_Analytics,Predictive Analytics Machine Learning,https://www.adzuna.de/details/5664148405?utm_medium=api&utm_source=c5693b3d
de_5576689354,Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d),KPMG,"Oberstadt, Mainz",Germany,Unknown,permanent,full_time,,,2026-01-09,"Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d) Job-ID: 587 Standorte: Mainz Karrierelevel: Absolvent:innen Anstellungsart: Festanstellung in Vollzeit Als Mathematiker/Mathematikerin oderPhysiker/Physikerin erwartet Dich bei KPMG eine Vielzahl an spannenden Projekten. Vom Start-Up über Familienunternehmen bis hin zu großen Finanzdienstleistungen, in der Beratung von Unternehmen unterschiedlichster Größen und Branchen kannst Du Deine analytischen Fähigkeite…",Data_Analytics,Predictive Analytics Machine Learning,https://www.adzuna.de/details/5576689354?utm_medium=api&utm_source=c5693b3d
de_5497405086,Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d),KPMG,"Geist, Münster",Germany,Unknown,permanent,full_time,,,2025-11-15,"Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d) Job-ID: 587 Standorte: Münster Karrierelevel: Absolvent:innen Anstellungsart: Festanstellung in Vollzeit Als Mathematiker/Mathematikerin oderPhysiker/Physikerin erwartet Dich bei KPMG eine Vielzahl an spannenden Projekten. Vom Start-Up über Familienunternehmen bis hin zu großen Finanzdienstleistungen, in der Beratung von Unternehmen unterschiedlichster Größen und Branchen kannst Du Deine analytischen Fähigkei…",Data_Analytics,Predictive Analytics Machine Learning,https://www.adzuna.de/details/5497405086?utm_medium=api&utm_source=c5693b3d
de_5576689371,Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d),KPMG,"Hagsfeld, Karlsruhe",Germany,Unknown,permanent,full_time,,,2026-01-09,"Mathematiker/Mathematikerin / Physiker/Physikerin für die Unternehmensberatung (w/m/d) Job-ID: 587 Standorte: Karlsruhe Karrierelevel: Absolvent:innen Anstellungsart: Festanstellung in Vollzeit Als Mathematiker/Mathematikerin oderPhysiker/Physikerin erwartet Dich bei KPMG eine Vielzahl an spannenden Projekten. Vom Start-Up über Familienunternehmen bis hin zu großen Finanzdienstleistungen, in der Beratung von Unternehmen unterschiedlichster Größen und Branchen kannst Du Deine analytischen Fähigk…",Data_Analytics,Predictive Analytics Machine Learning,https://www.adzuna.de/details/5576689371?utm_medium=api&utm_source=c5693b3d
de_5670109717,Datenanalyst (m/w/d),prowork Personal GmbH,"Göttingen (Kreis), Niedersachsen",Germany,Unknown,,,,,2026-03-18,"Datenanalyst (m/w/d) Wir suchen für unseren Kunden im Raum Göttingen einen motivierten und zuverlässigen Datenanalyst (m/w/d) in Vollzeit. Ihre Aufgaben: Daten aus verschiedenen Quellen (ERP, CRM, externe Datenbanken) sammeln, bereinigen und validieren Explorative Datenanalyse durchführen und Dashboards sowie Berichte erstellen KPIs und Leistungskennzahlen entwickeln, die auf die Geschäftsziele abgestimmt sind Zusammenarbeit mit den Geschäftsbereichen, um Anforderungen zu verstehen und datenbas…",Data_Analytics,Predictive Analytics Machine Learning,https://www.adzuna.de/details/5670109717?utm_medium=api&utm_source=c5693b3d
de_5647070983,Senior Consultant (m/w/d) Data Science / Künstliche Intelligenz / AI,MID GmbH,"Gleißbühl, Nürnberg",Germany,Unknown,,full_time,,,2026-02-27,"Werde MIDgestalter:in! Teil von MID zu sein, bedeutet MIDgestalter:in zu sein! Gemeinsam als Team – aktuell 170 Kolleg:innen – brennen wir täglich darauf, den Wandel bei unseren Kunden in zukunftsfähige Mehrwerte zu überführen. Schneller denn je ändern sich durch neue Technologien und Wettbewerb die Randbedingungen für aktuelle Geschäftsmodelle. Um erfolgreich zu sein, sollten IT-Fähigkeiten, -Strukturen, -Assets und -Prozesse mindestens genauso schnell angepasst und weiterentwickelt werden kön…",Data_Analytics,Predictive Analytics Machine Learning,https://www.adzuna.de/details/5647070983?utm_medium=api&utm_source=c5693b3d
